GlobalEventsID	Day	MonthYear	Year	FractionDate	Actor1Code	Actor1Name	Actor1CountryCode	Actor1KnownGroupCode	Actor1EthnicCode	Actor1Religion1Code	Actor1Religion2Code	Actor1Type1Code	Actor1Type2Code	Actor1Type3Code	Actor2Code	Actor2Name	Actor2CountryCode	Actor2KnownGroupCode	Actor2EthnicCode	Actor2Religion1Code	Actor2Religion2Code	Actor2Type1Code	Actor2Type2Code	Actor2Type3Code	isRootEvent	EventCode	EventBaseCode	EventRootCode	QuadClass	Goldstien	NumMentions	NumSources	NumArticles	AvgTone	Actor1GeoType	Actor1Geo_Fullname	Actor1Geo_CountryCode	Actor1GeoADM1Code	Actor1Geo_ADM2Code	Actor1Geo_Lat	Actor1Geo_Long	Actor1GeoFeatureID	Actor2GeoType	Actor2Geo_Fullname	Actor2Geo_CountryCode	Actor2GeoADM1Code	Actor2Geo_ADM2Code	Actor2Geo_Lat	Actor2Geo_Long	Actor2GeoFeatureID	ActionGeoType	ActionGeo_Fullname	ActionGeo_CountryCode	ActionGeoADM1Code	ActionGeo_ADM2Code	ActionGeo_Lat	ActionGeo_Long	ActionGeoFeatureID	DateAdded	SourceURL
1210811661	20231120	202311	2023	2023.8767	CVL	TRAVELER						CVL			TWN	TAIWAN	TWN								0	043	043	04	1	2.8	8	1	8	1.158940397351	1	United States	US	US		39.828175	-98.5795	US	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	20241119170000	https://www.taipeitimes.com/News/taiwan/archives/2024/11/20/2003827193
1210811662	20231120	202311	2023	2023.8767	GOV	GOVERNMENT						GOV			KHM	CAMBODIAN	KHM								1	010	010	01	1	0.0	1	1	1	0.80428954423593	1	Laos	LA	LA		18	105	LA	1	Indonesia	ID	ID		-5	120	ID	4	Siem Reap, Kâal, Cambodia	CB	CB07	12343	11.3996	104.864	-1030068	20241119170000	https://www.philstar.com/business/2024/11/20/2401413/philippines-cambodia-set-sign-double-taxation-deal-2025
1210811663	20231120	202311	2023	2023.8767	GOV	GOVERNMENT						GOV			KHM	CAMBODIAN	KHM								1	010	010	01	1	0.0	1	1	1	0.80428954423593	1	Laos	LA	LA		18	105	LA	1	Laos	LA	LA		18	105	LA	4	Siem Reap, Kâal, Cambodia	CB	CB07	12343	11.3996	104.864	-1030068	20241119170000	https://www.philstar.com/business/2024/11/20/2401413/philippines-cambodia-set-sign-double-taxation-deal-2025
1210811664	20231120	202311	2023	2023.8767	GOV	GOVERNMENT						GOV			KHM	CAMBODIAN	KHM								1	036	036	03	1	4.0	2	1	2	0.80428954423593	4	Siem Reap, Kâal, Cambodia	CB	CB07	12343	11.3996	104.864	-1030068	4	Siem Reap, Kâal, Cambodia	CB	CB07	12343	11.3996	104.864	-1030068	4	Siem Reap, Kâal, Cambodia	CB	CB07	12343	11.3996	104.864	-1030068	20241119170000	https://www.philstar.com/business/2024/11/20/2401413/philippines-cambodia-set-sign-double-taxation-deal-2025
1210811665	20231120	202311	2023	2023.8767	KHM	CAMBODIAN	KHM								GOV	GOVERNMENT						GOV			1	036	036	03	1	4.0	2	1	2	0.80428954423593	4	Siem Reap, Kâal, Cambodia	CB	CB07	12343	11.3996	104.864	-1030068	4	Siem Reap, Kâal, Cambodia	CB	CB07	12343	11.3996	104.864	-1030068	4	Siem Reap, Kâal, Cambodia	CB	CB07	12343	11.3996	104.864	-1030068	20241119170000	https://www.philstar.com/business/2024/11/20/2401413/philippines-cambodia-set-sign-double-taxation-deal-2025
1210811666	20231120	202311	2023	2023.8767	LTU	LITHUANIA	LTU																		0	057	057	05	1	8.0	1	1	1	-0.61224489795918	4	Industrial Technology Research Institute, Kao-hsiung, Taiwan	TW	TW02	13277	22.7141	120.336	10063632	0								4	Industrial Technology Research Institute, Kao-hsiung, Taiwan	TW	TW02	13277	22.7141	120.336	10063632	20241119170000	https://www.taipeitimes.com/News/biz/archives/2024/11/20/2003827163
1210811667	20231120	202311	2023	2023.8767	LTU	LITHUANIA	LTU								TWN	TAIWAN	TWN								0	057	057	05	1	8.0	3	1	3	-0.61224489795918	4	Vilnius, Vilniaus Apskritis, Lithuania	LH	LH65	19171	54.6833	25.3167	-2620663	4	Industrial Technology Research Institute, Kao-hsiung, Taiwan	TW	TW02	13277	22.7141	120.336	10063632	4	Vilnius, Vilniaus Apskritis, Lithuania	LH	LH65	19171	54.6833	25.3167	-2620663	20241119170000	https://www.taipeitimes.com/News/biz/archives/2024/11/20/2003827163
1210811668	20231120	202311	2023	2023.8767	LTU	LITHUANIA	LTU								TWN	TAIWAN	TWN								0	057	057	05	1	8.0	2	1	2	-0.61224489795918	4	Vilnius, Vilniaus Apskritis, Lithuania	LH	LH65	19171	54.6833	25.3167	-2620663	4	Industrial Technology Research Institute, Kao-hsiung, Taiwan	TW	TW02	13277	22.7141	120.336	10063632	4	Industrial Technology Research Institute, Kao-hsiung, Taiwan	TW	TW02	13277	22.7141	120.336	10063632	20241119170000	https://www.taipeitimes.com/News/biz/archives/2024/11/20/2003827163
1210811669	20231120	202311	2023	2023.8767	LTU	LITHUANIA	LTU								TWN	TAIWAN	TWN								0	057	057	05	1	8.0	1	1	1	-0.61224489795918	4	Industrial Technology Research Institute, Kao-hsiung, Taiwan	TW	TW02	13277	22.7141	120.336	10063632	4	Industrial Technology Research Institute, Kao-hsiung, Taiwan	TW	TW02	13277	22.7141	120.336	10063632	4	Industrial Technology Research Institute, Kao-hsiung, Taiwan	TW	TW02	13277	22.7141	120.336	10063632	20241119170000	https://www.taipeitimes.com/News/biz/archives/2024/11/20/2003827163
1210811670	20231120	202311	2023	2023.8767	PHL	PHILIPPINE	PHL								MNCJPN	TOYOTA	JPN					MNC			1	061	061	06	2	6.4	2	1	2	0.98360655737705	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20241119170000	https://www.philstar.com/business/2024/11/20/2401427/toyota-export-revenues-hit-665-million-2023
1210811671	20231120	202311	2023	2023.8767	PHL	PHILIPPINE	PHL								MNCJPN	TOYOTA	JPN					MNC			1	061	061	06	2	6.4	6	1	6	0.98360655737705	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20241119170000	https://www.philstar.com/business/2024/11/20/2401427/toyota-export-revenues-hit-665-million-2023
1210811672	20231120	202311	2023	2023.8767	PHL	PHILIPPINE	PHL								MNCJPN	TOYOTA	JPN					MNC			1	061	061	06	2	6.4	2	1	2	0.98360655737705	1	Taiwan	TW	TW		24	121	TW	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20241119170000	https://www.philstar.com/business/2024/11/20/2401427/toyota-export-revenues-hit-665-million-2023
1210811673	20231120	202311	2023	2023.8767	PHL	PHILIPPINE	PHL								USA	THE US	USA								0	042	042	04	1	1.9	1	1	1	1.74291938997822	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20241119170000	https://www.philstar.com/headlines/2024/11/20/2401494/marcos-trump-discuss-alliance-phone-call
1210811674	20231120	202311	2023	2023.8767	TWN	TAIWAN	TWN								CVL	TRAVELER						CVL			0	042	042	04	1	1.9	8	1	8	1.158940397351	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	1	United States	US	US		39.828175	-98.5795	US	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	20241119170000	https://www.taipeitimes.com/News/taiwan/archives/2024/11/20/2003827193
1210811675	20231120	202311	2023	2023.8767	TWN	TAIWAN	TWN								CVL	TRAVELER						CVL			0	042	042	04	1	1.9	2	1	2	1.158940397351	1	Guam	GQ	GQ		13.2613	145.096	GQ	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	20241119170000	https://www.taipeitimes.com/News/taiwan/archives/2024/11/20/2003827193
1210811676	20231120	202311	2023	2023.8767	TWN	TAIWAN	TWN								CVL	TRAVELER						CVL			0	043	043	04	1	2.8	2	1	2	1.158940397351	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	20241119170000	https://www.taipeitimes.com/News/taiwan/archives/2024/11/20/2003827193
1210811677	20231120	202311	2023	2023.8767	TWN	TAIWAN	TWN								LTU	LITHUANIA	LTU								0	057	057	05	1	8.0	4	1	4	-0.61224489795918	4	Vilnius, Vilniaus Apskritis, Lithuania	LH	LH65	19171	54.6833	25.3167	-2620663	4	Vilnius, Vilniaus Apskritis, Lithuania	LH	LH65	19171	54.6833	25.3167	-2620663	4	Vilnius, Vilniaus Apskritis, Lithuania	LH	LH65	19171	54.6833	25.3167	-2620663	20241119170000	https://www.taipeitimes.com/News/biz/archives/2024/11/20/2003827163
1210811678	20231120	202311	2023	2023.8767	TWN	TAIWAN	TWN								LTU	LITHUANIA	LTU								0	057	057	05	1	8.0	1	1	1	-0.61224489795918	4	Industrial Technology Research Institute, Kao-hsiung, Taiwan	TW	TW02	13277	22.7141	120.336	10063632	4	Vilnius, Vilniaus Apskritis, Lithuania	LH	LH65	19171	54.6833	25.3167	-2620663	4	Vilnius, Vilniaus Apskritis, Lithuania	LH	LH65	19171	54.6833	25.3167	-2620663	20241119170000	https://www.taipeitimes.com/News/biz/archives/2024/11/20/2003827163
1210811679	20231120	202311	2023	2023.8767	TWN	TAIWAN	TWN								LTU	LITHUANIA	LTU								0	057	057	05	1	8.0	1	1	1	-0.61224489795918	4	Industrial Technology Research Institute, Kao-hsiung, Taiwan	TW	TW02	13277	22.7141	120.336	10063632	4	Industrial Technology Research Institute, Kao-hsiung, Taiwan	TW	TW02	13277	22.7141	120.336	10063632	4	Industrial Technology Research Institute, Kao-hsiung, Taiwan	TW	TW02	13277	22.7141	120.336	10063632	20241119170000	https://www.taipeitimes.com/News/biz/archives/2024/11/20/2003827163
1210811680	20231120	202311	2023	2023.8767	USA	LOS ANGELES	USA								BUS	PRODUCER						BUS			1	036	036	03	1	4.0	3	1	3	-1.89753320683112	4	Bristol, Bristol, City of, United Kingdom	UK	UKB7	40094	51.45	-2.58333	-2590919	4	Bristol, Bristol, City of, United Kingdom	UK	UKB7	40094	51.45	-2.58333	-2590919	4	Bristol, Bristol, City of, United Kingdom	UK	UKB7	40094	51.45	-2.58333	-2590919	20241119170000	https://www.stereoboard.com/content/view/245814/9
1210811681	20231120	202311	2023	2023.8767	USA	LOS ANGELES	USA								IRL	IRELAND	IRL								1	036	036	03	1	4.0	1	1	1	-1.89753320683112	4	Bristol, Bristol, City of, United Kingdom	UK	UKB7	40094	51.45	-2.58333	-2590919	4	Bristol, Bristol, City of, United Kingdom	UK	UKB7	40094	51.45	-2.58333	-2590919	4	Bristol, Bristol, City of, United Kingdom	UK	UKB7	40094	51.45	-2.58333	-2590919	20241119170000	https://www.stereoboard.com/content/view/245814/9
1210811682	20231120	202311	2023	2023.8767	USA	LOS ANGELES	USA								IRLBUS	IRELAND	IRL					BUS			1	036	036	03	1	4.0	1	1	1	-1.89753320683112	4	Bristol, Bristol, City of, United Kingdom	UK	UKB7	40094	51.45	-2.58333	-2590919	4	Bristol, Bristol, City of, United Kingdom	UK	UKB7	40094	51.45	-2.58333	-2590919	4	Bristol, Bristol, City of, United Kingdom	UK	UKB7	40094	51.45	-2.58333	-2590919	20241119170000	https://www.stereoboard.com/content/view/245814/9
1210811683	20231120	202311	2023	2023.8767	USA	THE US	USA								PHL	PHILIPPINE	PHL								0	043	043	04	1	2.8	1	1	1	1.74291938997822	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20241119170000	https://www.philstar.com/headlines/2024/11/20/2401494/marcos-trump-discuss-alliance-phone-call
1210811684	20241020	202410	2024	2024.7945											USA	UNITED STATES	USA								1	042	042	04	1	1.9	2	1	2	-4.75206611570248	0								3	Aliceville, Alabama, United States	US	USAL	AL107	33.1296	-88.1514	112988	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20241119170000	https://www.ktvu.com/news/lawyers-horrified-conditions-fci-dublin-transfers-alabama-prison
1210811685	20241020	202410	2024	2024.7945											USA	ALABAMA	USA								1	042	042	04	1	1.9	1	1	1	-4.75206611570248	0								2	Alabama, United States	US	USAL		32.799	-86.8073	AL	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20241119170000	https://www.ktvu.com/news/lawyers-horrified-conditions-fci-dublin-transfers-alabama-prison
1210811686	20241020	202410	2024	2024.7945											USA	ALABAMA	USA								1	046	046	04	1	7.0	3	1	3	-4.75206611570248	0								3	Aliceville, Alabama, United States	US	USAL	AL107	33.1296	-88.1514	112988	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20241119170000	https://www.ktvu.com/news/lawyers-horrified-conditions-fci-dublin-transfers-alabama-prison
1210811687	20241020	202410	2024	2024.7945	CHNBUS	CHINA	CHN					BUS			TWN	TAIPEI	TWN								0	060	060	06	2	6.0	7	1	7	1.158940397351	1	China	CH	CH		35	105	CH	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	20241119170000	https://www.taipeitimes.com/News/taiwan/archives/2024/11/20/2003827193
1210811688	20241020	202410	2024	2024.7945	CHNBUS	CHINA	CHN					BUS			TWN	TAIPEI	TWN								0	060	060	06	2	6.0	1	1	1	1.158940397351	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20241119170000	https://www.taipeitimes.com/News/taiwan/archives/2024/11/20/2003827193
1210811689	20241020	202410	2024	2024.7945	COP	PRISON						COP			JUD	COUNSEL						JUD			1	043	043	04	1	2.8	1	1	1	-4.75206611570248	3	Aliceville, Alabama, United States	US	USAL	AL107	33.1296	-88.1514	112988	3	Aliceville, Alabama, United States	US	USAL	AL107	33.1296	-88.1514	112988	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20241119170000	https://www.ktvu.com/news/lawyers-horrified-conditions-fci-dublin-transfers-alabama-prison
1210811690	20241020	202410	2024	2024.7945	GOV	GOVERNMENT						GOV			idg	INDIGENOUS			idg						0	055	055	05	1	7.0	10	1	10	-5.249343832021	1	Argentina	AR	AR		-34	-64	AR	1	Argentina	AR	AR		-34	-64	AR	1	Argentina	AR	AR		-34	-64	AR	20241119170000	https://www.yahoo.com/news/ngos-shaking-human-rights-enforcement-140000970.html
1210811691	20241020	202410	2024	2024.7945	IRL	IRELAND	IRL								USA	UNITED STATES	USA								1	042	042	04	1	1.9	1	1	1	-4.75206611570248	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	3	Aliceville, Alabama, United States	US	USAL	AL107	33.1296	-88.1514	112988	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20241119170000	https://www.ktvu.com/news/lawyers-horrified-conditions-fci-dublin-transfers-alabama-prison
1210811692	20241020	202410	2024	2024.7945	IRL	IRELAND	IRL								USA	UNITED STATES	USA								1	042	042	04	1	1.9	1	1	1	-4.75206611570248	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	3	Aliceville, Alabama, United States	US	USAL	AL107	33.1296	-88.1514	112988	3	Aliceville, Alabama, United States	US	USAL	AL107	33.1296	-88.1514	112988	20241119170000	https://www.ktvu.com/news/lawyers-horrified-conditions-fci-dublin-transfers-alabama-prison
1210811693	20241020	202410	2024	2024.7945	IRL	IRELAND	IRL								USA	UNITED STATES	USA								1	046	046	04	1	7.0	1	1	1	-4.75206611570248	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	3	Aliceville, Alabama, United States	US	USAL	AL107	33.1296	-88.1514	112988	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20241119170000	https://www.ktvu.com/news/lawyers-horrified-conditions-fci-dublin-transfers-alabama-prison
1210811694	20241020	202410	2024	2024.7945	IRL	IRELAND	IRL								USA	UNITED STATES	USA								1	046	046	04	1	7.0	1	1	1	-4.75206611570248	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20241119170000	https://www.ktvu.com/news/lawyers-horrified-conditions-fci-dublin-transfers-alabama-prison
1210811695	20241020	202410	2024	2024.7945	JUD	COUNSEL						JUD			COP	PRISON						COP			1	042	042	04	1	1.9	1	1	1	-4.75206611570248	3	Aliceville, Alabama, United States	US	USAL	AL107	33.1296	-88.1514	112988	3	Aliceville, Alabama, United States	US	USAL	AL107	33.1296	-88.1514	112988	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20241119170000	https://www.ktvu.com/news/lawyers-horrified-conditions-fci-dublin-transfers-alabama-prison
1210811696	20241020	202410	2024	2024.7945	JUD	COUNSEL						JUD			USA	UNITED STATES	USA								1	042	042	04	1	1.9	2	1	2	-4.75206611570248	3	Aliceville, Alabama, United States	US	USAL	AL107	33.1296	-88.1514	112988	3	Aliceville, Alabama, United States	US	USAL	AL107	33.1296	-88.1514	112988	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20241119170000	https://www.ktvu.com/news/lawyers-horrified-conditions-fci-dublin-transfers-alabama-prison
1210811697	20241020	202410	2024	2024.7945	JUD	COUNSEL						JUD			USA	ALABAMA	USA								1	046	046	04	1	7.0	3	1	3	-4.75206611570248	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	3	Aliceville, Alabama, United States	US	USAL	AL107	33.1296	-88.1514	112988	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20241119170000	https://www.ktvu.com/news/lawyers-horrified-conditions-fci-dublin-transfers-alabama-prison
1210811698	20241020	202410	2024	2024.7945	JUD	ATTORNEY						JUD			USA	UNITED STATES	USA								1	051	051	05	1	3.4	4	2	4	-2.84090909090909	3	Beverly Hills, California, United States	US	USCA	CA037	34.0736	-118.4	1652672	3	Beverly Hills, California, United States	US	USCA		34.0736	-118.4	1652672	3	Beverly Hills, California, United States	US	USCA		34.0736	-118.4	1652672	20241119170000	https://www.kold.com/2024/11/19/california-governor-delays-clemency-decision-menendez-brothers/
1210811699	20241020	202410	2024	2024.7945	JUD	ATTORNEY						JUD			USA	UNITED STATES	USA								1	051	051	05	1	3.4	4	2	4	-2.84090909090909	3	Los Angeles, California, United States	US	USCA	CA037	34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20241119170000	https://www.kold.com/2024/11/19/california-governor-delays-clemency-decision-menendez-brothers/
1210811700	20241020	202410	2024	2024.7945	LBN	LEBANON	LBN								JORELI	HASSAN	JOR					ELI			1	100	100	10	3	-5.0	3	1	3	-6.17529880478087	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20241119170000	https://www.jpost.com/israel-news/article-829846
1210811701	20241020	202410	2024	2024.7945	USA	UNITED STATES	USA																		1	043	043	04	1	2.8	2	1	2	-4.75206611570248	3	Aliceville, Alabama, United States	US	USAL	AL107	33.1296	-88.1514	112988	0								4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20241119170000	https://www.ktvu.com/news/lawyers-horrified-conditions-fci-dublin-transfers-alabama-prison
1210811702	20241020	202410	2024	2024.7945	USA	ALABAMA	USA																		1	043	043	04	1	2.8	1	1	1	-4.75206611570248	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	0								4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20241119170000	https://www.ktvu.com/news/lawyers-horrified-conditions-fci-dublin-transfers-alabama-prison
1210811703	20241020	202410	2024	2024.7945	USA	UNITED STATES	USA																		1	046	046	04	1	7.0	2	1	2	-4.75206611570248	3	Pickens County, Alabama, United States	US	USAL	AL107	33.2835	-88.0834	161580	0								4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20241119170000	https://www.ktvu.com/news/lawyers-horrified-conditions-fci-dublin-transfers-alabama-prison
1210811704	20241020	202410	2024	2024.7945	USA	ALABAMA	USA																		1	046	046	04	1	7.0	1	1	1	-4.75206611570248	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	0								4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20241119170000	https://www.ktvu.com/news/lawyers-horrified-conditions-fci-dublin-transfers-alabama-prison
1210811705	20241020	202410	2024	2024.7945	USA	UNITED STATES	USA								IRL	IRELAND	IRL								1	043	043	04	1	2.8	1	1	1	-4.75206611570248	3	Aliceville, Alabama, United States	US	USAL	AL107	33.1296	-88.1514	112988	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20241119170000	https://www.ktvu.com/news/lawyers-horrified-conditions-fci-dublin-transfers-alabama-prison
