1256444406	20250709	202507	2025	2025.5178	EDU	SCHOLAR						EDU			LEG	CONGRESS						LEG			1	020	020	02	1	3.0	2	1	2	-1.79775280898877	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20250808131500	https://www.stltoday.com/news/local/column/tony-messenger/article_e9308a65-adf5-4bcf-9efd-e6a4ad54f839.html
1256444407	20250709	202507	2025	2025.5178	EDU	SCHOLAR						EDU			LEG	CONGRESS						LEG			1	020	020	02	1	3.0	6	1	6	-1.79775280898877	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250808131500	https://www.stltoday.com/news/local/column/tony-messenger/article_e9308a65-adf5-4bcf-9efd-e6a4ad54f839.html
1256444408	20250709	202507	2025	2025.5178	JUD	SUPREME COURT						JUD													0	036	036	03	1	4.0	2	1	2	-0.12578616352201	3	San Francisco, California, United States	US	USCA	CA075	37.7749	-122.419	277593	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250808131500	https://freebeacon.com/democrats/dem-ags-hired-this-law-firm-to-sue-oil-companies-the-firm-then-sent-49000-to-elect-dem-ags/
1256444409	20250709	202507	2025	2025.5178	JUD	SUPREME COURT						JUD													0	036	036	03	1	4.0	2	1	2	-0.12578616352201	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250808131500	https://freebeacon.com/democrats/dem-ags-hired-this-law-firm-to-sue-oil-companies-the-firm-then-sent-49000-to-elect-dem-ags/
1256444410	20250709	202507	2025	2025.5178	JUD	SUPREME COURT						JUD													0	036	036	03	1	4.0	6	1	6	-0.12578616352201	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	0								2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	20250808131500	https://freebeacon.com/democrats/dem-ags-hired-this-law-firm-to-sue-oil-companies-the-firm-then-sent-49000-to-elect-dem-ags/
1256444411	20250709	202507	2025	2025.5178	JUD	SUPREME COURT						JUD			USA	MARYLAND	USA								0	026	026	02	1	4.0	2	1	2	-0.12578616352201	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250808131500	https://freebeacon.com/democrats/dem-ags-hired-this-law-firm-to-sue-oil-companies-the-firm-then-sent-49000-to-elect-dem-ags/
1256444412	20250709	202507	2025	2025.5178	JUD	SUPREME COURT						JUD			USA	MARYLAND	USA								0	026	026	02	1	4.0	8	1	8	-0.12578616352201	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	20250808131500	https://freebeacon.com/democrats/dem-ags-hired-this-law-firm-to-sue-oil-companies-the-firm-then-sent-49000-to-elect-dem-ags/
1256444413	20250709	202507	2025	2025.5178	REL	BISHOP																			0	051	051	05	1	3.4	3	1	3	1.96078431372549	3	Crawford Pond, Maine, United States	US	USME	ME013	44.1913	-69.245	564501	0								3	Crawford Pond, Maine, United States	US	USME		44.1913	-69.245	564501	20250808131500	https://www.wmtw.com/article/paddle-for-sunshine-honors-life-of-paddleboarder-killed-last-month/65631117
1256444414	20250709	202507	2025	2025.5178	USA	UNITED STATES	USA																		0	051	051	05	1	3.4	1	1	1	1.96078431372549	3	Crawford Pond, Maine, United States	US	USME	ME013	44.1913	-69.245	564501	0								3	Crawford Pond, Maine, United States	US	USME		44.1913	-69.245	564501	20250808131500	https://www.wmtw.com/article/paddle-for-sunshine-honors-life-of-paddleboarder-killed-last-month/65631117
1256444415	20250709	202507	2025	2025.5178	USAREL	UNITED STATES	USA																		0	051	051	05	1	3.4	1	1	1	1.96078431372549	3	Crawford Pond, Maine, United States	US	USME	ME013	44.1913	-69.245	564501	0								3	Crawford Pond, Maine, United States	US	USME		44.1913	-69.245	564501	20250808131500	https://www.wmtw.com/article/paddle-for-sunshine-honors-life-of-paddleboarder-killed-last-month/65631117
1256444416	20250801	202508	2025	2025.5781	CANJUD	ONTARIO	CAN					JUD													0	173	173	17	4	-5.0	5	1	5	-8.78995433789954	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20250808131500	https://www.theglobeandmail.com/opinion/article-kenneth-lee-swarming-youth-sentence/
1256444417	20250801	202508	2025	2025.5781	CANJUD	ONTARIO	CAN					JUD			CRM	CRIMINAL						CRM			0	173	173	17	4	-5.0	5	1	5	-8.78995433789954	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20250808131500	https://www.theglobeandmail.com/opinion/article-kenneth-lee-swarming-youth-sentence/
1256444418	20250808	202508	2025	2025.5973											ARG	ARGENTINA	ARG								0	042	042	04	1	1.9	4	1	4	-0.45871559633028	0								4	River Plate, Argentina (general), Argentina	AR	AR00	22379	-35	-57	-1008204	4	River Plate, Argentina (general), Argentina	AR	AR00	22379	-35	-57	-1008204	20250808131500	https://thehardtackle.com/transfer-news/2025/08/08/manchester-city-reject-as-roma-bid-to-sign-claudio-echeverri/
1256444419	20250808	202508	2025	2025.5973											AUS	VICTORIA	AUS								1	042	042	04	1	1.9	4	1	4	5.80912863070539	0								4	Victoria Falls, Matabeleland North, Zimbabwe	ZI	ZI06	6323	-17.9235	25.843	-2323247	4	Victoria Falls, Matabeleland North, Zimbabwe	ZI	ZI06	6323	-17.9235	25.843	-2323247	20250808131500	https://bulawayo24.com/index-id-business-sc-economy-byo-256129.html
1256444420	20250808	202508	2025	2025.5973											AUS	VICTORIA	AUS								1	046	046	04	1	7.0	10	1	10	-1.12676056338029	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250808131500	https://www.rogerebert.com/reviews/my-mothers-wedding-scarlett-johansson-kristin-scott-thomas-movie-review-2025
1256444421	20250808	202508	2025	2025.5973											AZE	AZERBAIJAN	AZE								1	042	042	04	1	1.9	3	1	3	4.0590405904059	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20250808131500	https://www.azernews.az/analysis/245752.html
1256444422	20250808	202508	2025	2025.5973											BGD	BANGLADESH	BGD								0	111	111	11	3	-2.0	2	1	2	-9.16030534351145	0								4	Nabinagar, Chittagong, Bangladesh	BG	BG84	5789	23.8917	90.9733	-2729032	4	Nabinagar, Chittagong, Bangladesh	BG	BG84	5789	23.8917	90.9733	-2729032	20250808131500	https://www.ifj.org/media-centre/news/detail/category/press-releases/article/bangladesh-journalist-murdered-in-gazipur-for-extortion-reporting
1256444423	20250808	202508	2025	2025.5973											BUS	BUSINESS						BUS			1	130	130	13	3	-4.4	10	1	10	-0.88691796008869	0								4	Sineu, Islas Baleares, Spain	SP	SP07	25788	39.6423	3.00951	-403002	4	Sineu, Islas Baleares, Spain	SP	SP07	25788	39.6423	3.00951	-403002	20250808131500	https://www.express.co.uk/news/world/2092824/majorca-resturant-crisis-tourists-turn-backs
1256444424	20250808	202508	2025	2025.5973											CAN	ALBERTA	CAN								0	040	040	04	1	1.0	10	1	10	-1.68269230769231	0								4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20250808131500	https://thewalrus.ca/first-nations-warn-carneys-push-to-build-canada-risks-tearing-it-apart/
1256444425	20250808	202508	2025	2025.5973											CANGOVAGR	ONTARIO	CAN					GOV	AGR		1	040	040	04	1	1.0	5	1	5	4.03587443946188	0								0								0								20250808131500	https://www.strathroytoday.ca/2025/08/08/official-ground-breaking-ceremony-for-burnbrae-farms-new-state-of-the-art-egg-grading-facility/
1256444426	20250808	202508	2025	2025.5973											CHE	SWITZERLAND	CHE								0	080	080	08	2	5.0	1	1	1	-8.34879406307975	0								4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	20250808131500	https://english.news.cn/20250808/624c5503826342019dc7ff9cc87b14db/c.html
1256444427	20250808	202508	2025	2025.5973											CHE	SWITZERLAND	CHE								0	080	080	08	2	5.0	1	1	1	-8.34879406307975	0								4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250808131500	https://english.news.cn/20250808/624c5503826342019dc7ff9cc87b14db/c.html
1256444428	20250808	202508	2025	2025.5973											CHN	SHANTOU	CHN								1	010	010	01	1	0.0	7	1	7	0.99800399201596	0								4	Shantou, Guangdong, China	CH	CH30	13032	23.3681	116.715	-1924816	4	Shantou, Guangdong, China	CH	CH30	13032	23.3681	116.715	-1924816	20250808131500	https://www.businesstoday.in/latest/trends/story/living-in-future-bengaluru-startup-founders-china-visit-sparks-debate-on-indias-development-gap-488610-2025-08-08
1256444429	20250808	202508	2025	2025.5973											CHN	CHINA	CHN								0	036	036	03	1	4.0	2	1	2	-0.7181328545781	0								4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Tianjin, Tianjin, China	CH	CH28	13279	39.1422	117.177	-1928564	20250808131500	https://ianslive.in/china-welcomes-pm-modi-for-sco-meet-says-tianjin-summit-will-be-gathering-of-solidarity-and-friendship--20250808164028
1256444430	20250808	202508	2025	2025.5973											CHN	HUAINAN	CHN								1	042	042	04	1	1.9	20	1	10	7.30337078651686	0								4	Huainan, Anhui, China	CH	CH01	12996	32.6264	116.997	-1909977	4	Huainan, Anhui, China	CH	CH01	12996	32.6264	116.997	-1909977	20250808131500	http://europe.chinadaily.com.cn/a/202508/08/WS68959c70a3108a99c1905dd4.html
1256444431	20250808	202508	2025	2025.5973											CHN	SHANTOU	CHN								1	042	042	04	1	1.9	2	1	2	0.99800399201596	0								4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	20250808131500	https://www.businesstoday.in/latest/trends/story/living-in-future-bengaluru-startup-founders-china-visit-sparks-debate-on-indias-development-gap-488610-2025-08-08
1256444432	20250808	202508	2025	2025.5973											CHN	TIBET	CHN								0	043	043	04	1	2.8	10	1	10	5.50161812297735	0								1	Cambodia	CB	CB		13	105	CB	1	Cambodia	CB	CB		13	105	CB	20250808131500	https://mynorthwest.com/lifestyle/seattle-area-block-parties/4119669
1256444433	20250808	202508	2025	2025.5973											CHN	CHINA	CHN								0	190	190	19	4	-10.0	2	1	2	-0.7181328545781	0								4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20250808131500	https://ianslive.in/china-welcomes-pm-modi-for-sco-meet-says-tianjin-summit-will-be-gathering-of-solidarity-and-friendship--20250808164028
1256444434	20250808	202508	2025	2025.5973											CHN	CHINA	CHN								0	190	190	19	4	-10.0	2	1	2	-0.7181328545781	0								4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Tianjin, Tianjin, China	CH	CH28	13279	39.1422	117.177	-1928564	20250808131500	https://ianslive.in/china-welcomes-pm-modi-for-sco-meet-says-tianjin-summit-will-be-gathering-of-solidarity-and-friendship--20250808164028
1256444435	20250808	202508	2025	2025.5973											CHNGOV	CHINA	CHN					GOV			0	046	046	04	1	7.0	4	1	4	-1.21580547112462	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20250808131500	https://www.smdailyjournal.com/business/intel-ceo-responds-after-trump-calls-for-his-resignation/article_73884986-4641-53d3-94a9-4389ce0b8f7e.html
1256444436	20250808	202508	2025	2025.5973											CHR	CHRISTIAN				CHR					1	042	042	04	1	1.9	10	1	10	4.54545454545455	0								0								0								20250808131500	https://www.live95fm.ie/news/live95-news/watch-new-gaa-camps-promote-inclusivity-fun-and-lifelong-friendships/
1256444437	20250808	202508	2025	2025.5973											CRM	MAFIA						CRM			1	182	182	18	4	-9.5	10	1	10	-1.14942528735632	0								0								0								20250808131500	https://www.gamesradar.com/games/action/mafia-the-old-country-debuts-to-the-second-best-reviews-in-the-series-but-has-been-beaten-in-steam-player-count-by-a-version-of-every-past-entry-so-far/
1256444438	20250808	202508	2025	2025.5973											CVL	HUNTER						CVL			1	042	042	04	1	1.9	10	1	10	2.06060606060606	0								4	Ruhr, Nordrhein-Westfalen, Germany	GM	GM07	40698	51.45	6.73333	-1853762	4	Ruhr, Nordrhein-Westfalen, Germany	GM	GM07	40698	51.45	6.73333	-1853762	20250808131500	https://www.cessnockadvertiser.com.au/story/9020871/nsws-vision-for-post-mining-land-use-in-upper-hunter/
1256444439	20250808	202508	2025	2025.5973											CVL	RESIDENTS						CVL			0	042	042	04	1	1.9	3	1	3	0.96916299559471	0								3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	3	Times Square, New York, United States	US	USNY		40.757	-73.986	967537	20250808131500	https://gothamist.com/news/these-manhattan-neighbors-would-have-real-skin-in-this-casino-project-some-of-the-earnings
1256444440	20250808	202508	2025	2025.5973											CVL	RESIDENTS						CVL			1	043	043	04	1	2.8	10	1	10	4.52488687782806	0								3	Redwood City, California, United States	US	USCA		37.4852	-122.236	277584	3	Redwood City, California, United States	US	USCA		37.4852	-122.236	277584	20250808131500	https://www.smdailyjournal.com/news/local/shakespeare-in-the-park-returns-to-redwood-city/article_af8ef8b0-ae7f-44e6-866f-451f53403fc4.html
1256444441	20250808	202508	2025	2025.5973											CVL	COMMUNITY						CVL			1	045	045	04	1	5.0	5	1	5	2.94985250737463	0								1	Reunion	RE	RE		-21.1	55.6	RE	1	Reunion	RE	RE		-21.1	55.6	RE	20250808131500	https://www.idahopress.com/emmett/community/reunion-revival-emmett-to-hold-first-all-class-reunion-in-over-a-decade/article_2d8138b8-9b26-4f32-ad4c-dacbfd7b36b2.html
1256444442	20250808	202508	2025	2025.5973											EDU	SCHOOL						EDU			0	010	010	01	1	0.0	5	1	5	0.45248868778281	0								2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	20250808131500	https://www.thv11.com/article/news/local/arkansass-bell-to-bell-no-cell-law-effect/91-e71fc02d-de80-40dd-b59b-0f91510919e0
1256444443	20250808	202508	2025	2025.5973											EDU	STUDENT						EDU			1	036	036	03	1	4.0	3	1	3	6.14973262032086	0								2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	20250808131500	https://kingfm.com/ixp/102/p/wyoming-student-internship-fund/
1256444444	20250808	202508	2025	2025.5973											EDU	SCHOOL						EDU			0	042	042	04	1	1.9	10	1	10	0.45248868778281	0								2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	20250808131500	https://www.thv11.com/article/news/local/arkansass-bell-to-bell-no-cell-law-effect/91-e71fc02d-de80-40dd-b59b-0f91510919e0
1256444445	20250808	202508	2025	2025.5973											EDU	SCHOOL						EDU			1	043	043	04	1	2.8	6	1	6	-9.6916299559471	0								4	Kasungu, Kasungu, Malawi	MI	MI09	19309	-13.0364	33.4822	-1482219	4	Kasungu, Kasungu, Malawi	MI	MI09	19309	-13.0364	33.4822	-1482219	20250808131500	https://www.faceofmalawi.com/2025/08/08/chihana-survives-second-convoy-attack-in-kasungu-aford-cries-foul/
1256444446	20250808	202508	2025	2025.5973											EDU	SCHOOL						EDU			0	046	046	04	1	7.0	5	1	5	-1.7632241813602	0								3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20250808131500	https://www.phillytrib.com/news/local_news/philadelphia-schools-chief-tony-watlington-says-cuts-may-be-unavoidable/article_78af9b4a-24f8-40bb-b291-a0b378815c2a.html
1256444447	20250808	202508	2025	2025.5973											EDU	STUDENT						EDU			1	051	051	05	1	3.4	4	1	4	2.22634508348794	0								4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	20250808131500	https://www.news18.com/education-career/cbse-chairman-rahul-singh-gets-two-year-extension-till-november-2027-9493411.html
1256444448	20250808	202508	2025	2025.5973											EDU	STUDENT						EDU			1	051	051	05	1	3.4	10	1	10	5.25451559934319	0								1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	20250808131500	https://www.straitstimes.com/singapore/parenting-education/more-suss-students-including-part-timers-to-get-free-tuition-under-expanded-financial-aid-scheme
1256444449	20250808	202508	2025	2025.5973											ETH	ETHIOPIA	ETH								1	042	042	04	1	1.9	10	1	10	-2.51046025104603	0								1	Ethiopia	ET	ET		8	38	ET	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20250808131500	https://allafrica.com/stories/202508080330.html
1256444450	20250808	202508	2025	2025.5973											EUR	EUROPE	EUR								0	057	057	05	1	8.0	3	1	3	-0.45871559633028	0								4	River Plate, Argentina (general), Argentina	AR	AR00	22379	-35	-57	-1008204	4	River Plate, Argentina (general), Argentina	AR	AR00	22379	-35	-57	-1008204	20250808131500	https://thehardtackle.com/transfer-news/2025/08/08/manchester-city-reject-as-roma-bid-to-sign-claudio-echeverri/
1256444451	20250808	202508	2025	2025.5973											GBR	UNITED KINGDOM	GBR								1	040	040	04	1	1.0	4	1	4	-1.08108108108108	0								4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	20250808131500	https://www.belfastlive.co.uk/news/belfast-news/forthmeadow-greenway-24-hour-opening-32222861
1256444452	20250808	202508	2025	2025.5973											GBR	EDINBURGH	GBR								1	042	042	04	1	1.9	10	1	10	0.29673590504451	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20250808131500	https://www.dunfermlinepress.com/news/trendingacrossscotland/25375787.ac-dc-murrayfield-2025-seating-plan-view-seat/
1256444453	20250808	202508	2025	2025.5973											GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	4	1	4	-3.04568527918782	0								4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20250808131500	https://www.belfastlive.co.uk/news/northern-ireland/firefighters-attend-scene-arson-attack-32228063
1256444454	20250808	202508	2025	2025.5973											GBR	MANCHESTER	GBR								1	057	057	05	1	8.0	10	1	10	1.91256830601093	0								1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	20250808131500	https://www.teamtalk.com/news/deal-done-alejandro-garnacho-man-utd-chelsea-transfer
1256444455	20250808	202508	2025	2025.5973											GBR	MANCHESTER	GBR								1	190	190	19	4	-10.0	3	1	3	-0.34246575342466	0								2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	20250808131500	https://www.wmur.com/article/manchester-new-hampshire-vehicle-merrimack-river-825/65635084
1256444456	20250808	202508	2025	2025.5973											GHA	KUMASI	GHA								1	043	043	04	1	2.8	8	1	8	-5.96026490066223	0								4	Kumasi, Ashanti, Ghana	GH	GH02	190720	6.68333	-1.61667	-2075172	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	20250808131500	https://www.newsghana.com.gh/kumasi-daddy-lumba-vigil-postponed-indefinitely-amid-national-mourning/
1256444457	20250808	202508	2025	2025.5973											GHA	GHANA	GHA								1	100	100	10	3	-5.0	4	1	4	-2.20994475138122	0								4	Mahama, Ghana (general), Ghana	GH	GH00	190580	6.33333	-1.46667	-2075744	4	Mahama, Ghana (general), Ghana	GH	GH00	190580	6.33333	-1.46667	-2075744	20250808131500	https://www.newsghana.com.gh/spokesman-touts-agyapong-as-top-npp-contender-in-heated-flagbearer-race/
1256444458	20250808	202508	2025	2025.5973											GHAMIL	GHANA	GHA					MIL			1	043	043	04	1	2.8	10	1	10	-3.3434650455927	0								4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	20250808131500	https://www.ghanaweb.com/GhanaHomePage/NewsArchive/Ghana-has-lost-true-patriots-Dr-Siaw-pays-tribute-to-victims-of-helicopter-crash-1995250
1256444459	20250808	202508	2025	2025.5973											GOV	PRESIDENT						GOV			0	036	036	03	1	4.0	3	1	3	-2.61780104712042	0								4	Manyang, Wilayat al Wahda, South Sudan	OD	OD06	37115	7.45694	30.4036	14278	4	Manyang, Wilayat al Wahda, South Sudan	OD	OD06	37115	7.45694	30.4036	14278	20250808131500	https://www.radiotamazuj.org/en/news/article/parliamentarians-want-finance-minister-to-explain-delay-in-budget-presentation
1256444460	20250808	202508	2025	2025.5973											GOV	FIREFIGHTER						GOV			1	043	043	04	1	2.8	12	1	4	-3.04568527918782	0								4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	20250808131500	https://www.belfastlive.co.uk/news/northern-ireland/firefighters-attend-scene-arson-attack-32228063
1256444461	20250808	202508	2025	2025.5973											GOV	MINIST						GOV			1	043	043	04	1	2.8	6	1	6	-2.09205020920502	0								4	Mbare, Harare, Zimbabwe	ZI	ZI10	40197	-17.8581	31.0372	9081255	4	Mbare, Harare, Zimbabwe	ZI	ZI10	40197	-17.8581	31.0372	9081255	20250808131500	https://bulawayo24.com/index-id-business-sc-economy-byo-256127.html
1256444462	20250808	202508	2025	2025.5973											GOV	GOVERNMENT						GOV			0	080	080	08	2	5.0	5	1	5	-1.86335403726708	0								1	Malta	MT	MT		35.916667	14.433333	MT	1	Malta	MT	MT		35.916667	14.433333	MT	20250808131500	https://www.independent.com.mt/articles/2025-08-08/local-news/PN-insists-that-planning-reform-bills-must-be-withdrawn-immediately-6736272236
1256444463	20250808	202508	2025	2025.5973											GOV	PRESIDENT						GOV			0	173	173	17	4	-5.0	5	1	5	-2.61780104712042	0								4	Manyang, Wilayat al Wahda, South Sudan	OD	OD06	37115	7.45694	30.4036	14278	4	Manyang, Wilayat al Wahda, South Sudan	OD	OD06	37115	7.45694	30.4036	14278	20250808131500	https://www.radiotamazuj.org/en/news/article/parliamentarians-want-finance-minister-to-explain-delay-in-budget-presentation
