1256494261	20250808	202508	2025	2025.5973											DEU	GERMANY	DEU								1	042	042	04	1	1.9	3	1	3	5.37240537240538	0								4	Konstanz, Baden-Wüberg, Germany	GM	GM01	16529	47.6667	9.18333	-1811125	4	Bodensee, Niedersachsen, Germany	GM	GM06	40698	51.6	10.1333	-1749504	20250808181500	https://www.stripes.com/living/europe_travel/travel_blog/2025-08-08/karen-bradbury-travel-column-shoreline-festivals-europe-august-8-18635449.html
1256494262	20250808	202508	2025	2025.5973											EDU	SCHOOL						EDU			1	036	036	03	1	4.0	4	1	4	2.04962243797195	0								3	Multnomah County, Oregon, United States	US	USOR		45.5001	-122.418	1135861	3	Multnomah County, Oregon, United States	US	USOR		45.5001	-122.418	1135861	20250808181500	https://www.theskanner.com/news/northwest/36928-multnomah-county-commissioners-make-national-black-business-month-official-in-portland
1256494263	20250808	202508	2025	2025.5973											EDU	SCHOOL						EDU			1	036	036	03	1	4.0	16	1	16	2.04962243797195	0								3	Portland, Oregon, United States	US	USOR	OR051	45.5235	-122.676	1136645	3	Portland, Oregon, United States	US	USOR	OR051	45.5235	-122.676	1136645	20250808181500	https://www.theskanner.com/news/northwest/36928-multnomah-county-commissioners-make-national-black-business-month-official-in-portland
1256494264	20250808	202508	2025	2025.5973											EDU	STUDENT						EDU			1	036	036	03	1	4.0	10	1	10	4.39024390243902	0								1	Greece	GR	GR		39	22	GR	1	Greece	GR	GR		39	22	GR	20250808181500	https://wtvbam.com/2025/08/08/827260/
1256494265	20250808	202508	2025	2025.5973											EDU	STUDENT						EDU			1	043	043	04	1	2.8	5	1	5	-3.3816425120773	0								4	Tirupati, Andhra Pradesh, India	IN	IN02	17561	13.65	79.4167	-2113256	4	Tirupati, Andhra Pradesh, India	IN	IN02	17561	13.65	79.4167	-2113256	20250808181500	https://timesofindia.indiatimes.com/city/surat/class-10-girls-body-found-at-construction-site/articleshow/123193343.cms
1256494266	20250808	202508	2025	2025.5973											EDU	STUDENT						EDU			1	045	045	04	1	5.0	5	1	5	4.30528375733855	0								4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20250808181500	https://gadgetsmagazine.com.ph/technology/innovation/ibpap-can-you-hackit
1256494267	20250808	202508	2025	2025.5973											EDU	SCHOOL						EDU			1	062	062	06	2	7.4	3	1	3	4.37710437710437	0								1	Jordan	JO	JO		31	36	JO	1	Jordan	JO	JO		31	36	JO	20250808181500	https://www.islingtontribune.co.uk/article/review-maiden-voyage-at-southwark-playhouse
1256494268	20250808	202508	2025	2025.5973											EDU	PROFESSOR						EDU			0	100	100	10	3	-5.0	3	1	3	0	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250808181500	https://www.eastbaytimes.com/2025/08/08/royal-experts-reveal-hypocrisy/
1256494269	20250808	202508	2025	2025.5973											ELI	RETIRED						ELI			0	043	043	04	1	2.8	5	1	5	0.921332388377042	0								2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20250808181500	https://baptiststandard.com/news/faith-culture/membership-declines-but-some-churchgoers-double-up/
1256494270	20250808	202508	2025	2025.5973											GBR	UNITED KINGDOM	GBR								0	020	020	02	1	3.0	4	1	4	-4.31893687707642	0								4	Boultham, Lincolnshire, United Kingdom	UK	UKH7	40120	53.2167	-0.566667	-2590490	4	Boultham, Lincolnshire, United Kingdom	UK	UKH7	40120	53.2167	-0.566667	-2590490	20250808181500	https://www.dailymail.co.uk/news/article-14983811/Moment-trans-PCSO-tried-make-semi-automatic-gun-using-3D-printer-arrested-swarm-armed-cops-residential-street.html
1256494271	20250808	202508	2025	2025.5973											GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	2	1	2	2.9126213592233	0								4	Balmoral, Belfast, United Kingdom	UK	UKR3	40158	54.55	-5.96667	-2589140	4	Balmoral, Belfast, United Kingdom	UK	UKR3	40158	54.55	-5.96667	-2589140	20250808181500	https://royalcentral.co.uk/uk/queen-camilla-races-212958/
1256494272	20250808	202508	2025	2025.5973											GBR	UNITED KINGDOM	GBR								0	100	100	10	3	-5.0	4	1	4	-4.31893687707642	0								4	Boultham, Lincolnshire, United Kingdom	UK	UKH7	40120	53.2167	-0.566667	-2590490	4	Boultham, Lincolnshire, United Kingdom	UK	UKH7	40120	53.2167	-0.566667	-2590490	20250808181500	https://www.dailymail.co.uk/news/article-14983811/Moment-trans-PCSO-tried-make-semi-automatic-gun-using-3D-printer-arrested-swarm-armed-cops-residential-street.html
1256494273	20250808	202508	2025	2025.5973											GBR	UNITED KINGDOM	GBR								0	173	173	17	4	-5.0	4	1	4	-4.31893687707642	0								4	Boultham, Lincolnshire, United Kingdom	UK	UKH7	40120	53.2167	-0.566667	-2590490	4	Boultham, Lincolnshire, United Kingdom	UK	UKH7	40120	53.2167	-0.566667	-2590490	20250808181500	https://www.dailymail.co.uk/news/article-14983811/Moment-trans-PCSO-tried-make-semi-automatic-gun-using-3D-printer-arrested-swarm-armed-cops-residential-street.html
1256494274	20250808	202508	2025	2025.5973											GBRCOP	UNITED KINGDOM	GBR					COP			0	173	173	17	4	-5.0	2	1	2	-4.31893687707642	0								5	Lincolnshire, Lincolnshire, United Kingdom	UK	UKH7	40120	53.1667	-0.25	-2601145	5	Lincolnshire, Lincolnshire, United Kingdom	UK	UKH7	40120	53.1667	-0.25	-2601145	20250808181500	https://www.dailymail.co.uk/news/article-14983811/Moment-trans-PCSO-tried-make-semi-automatic-gun-using-3D-printer-arrested-swarm-armed-cops-residential-street.html
1256494275	20250808	202508	2025	2025.5973											GOV	KING						GOV			1	017	017	01	1	0.0	8	1	8	2.9126213592233	0								4	Balmoral, Belfast, United Kingdom	UK	UKR3	40158	54.55	-5.96667	-2589140	4	Balmoral, Belfast, United Kingdom	UK	UKR3	40158	54.55	-5.96667	-2589140	20250808181500	https://royalcentral.co.uk/uk/queen-camilla-races-212958/
1256494276	20250808	202508	2025	2025.5973											GOV	KING						GOV			1	017	017	01	1	0.0	2	1	2	2.9126213592233	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20250808181500	https://royalcentral.co.uk/uk/queen-camilla-races-212958/
1256494277	20250808	202508	2025	2025.5973											GOV	GOVERNMENT						GOV			0	020	020	02	1	3.0	10	1	10	-1.19641076769691	0								1	Guernsey	GK	GK		49.583333	-2.333333	GK	1	Guernsey	GK	GK		49.583333	-2.333333	GK	20250808181500	https://guernseypress.com/opinion/2025/08/08/horace-camp-housing-crisis-no-this-is-an-economic-choice
